timestamp,gpu_index,gpu_name,gpu_uuid,driver_version,pci_bus_id,total_memory_mib,performance_state,gpu_util,mem_util,mem_total_mib,mem_used_mib,mem_free_mib,mem_used_ratio,temperature_c,power_w,graphics_clock_mhz,sm_clock_mhz,memory_clock_mhz,pcie_curr_gen,pcie_curr_width,pcie_max_gen,pcie_max_width,pcie_throughput_tx_bytes,pcie_throughput_rx_bytes,throttle_reasons,energy_consumption_mj,matmul_gflops,power_per_gpu_util,power_per_gflop,workload_time_s
2026-04-17T15:37:17.945357+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,2,8,24576,2551,22024,0.10380824406941731,49,30.424,375,375,405,1,16,4,16,15380,156542,1,498354449,,15.212,,
2026-04-17T15:37:19.005101+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,100,57,24576,4514,20061,0.18369658788045248,60,244.084,1680,1680,9501,4,16,4,16,4345,14550,4,498609787,,2.44084,,
2026-04-17T15:37:20.067254+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,99,50,24576,4514,20061,0.18369658788045248,60,316.799,1635,1635,9501,4,16,4,16,23486,70849,4,498954658,,3.199989898989899,,
2026-04-17T15:37:21.129515+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,99,51,24576,4514,20061,0.18369658788045248,61,318.602,1575,1575,9501,4,16,4,16,12207,36083,4,499302658,,3.21820202020202,,
2026-04-17T15:37:22.188473+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,99,52,24576,4514,20061,0.18369658788045248,62,319.472,1590,1590,9501,4,16,4,16,244,4101,4,499598712,62302.02,3.2269898989898986,0.005127795214344575,3.0
2026-04-17T15:37:23.248282+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,6,0,24576,4514,20061,0.18369658788045248,56,169.453,1875,1875,9501,4,16,4,16,195,195,0,499732378,62302.02,28.242166666666666,0.002719863657711259,3.0
2026-04-17T15:37:24.306757+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,0,0,24576,4514,20061,0.18369658788045248,56,133.195,1875,1875,9501,4,16,4,16,6542,22705,0,499858432,62302.02,,0.0021378921582317877,3.0
2026-04-17T15:37:25.365946+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,1,1,24576,4514,20061,0.18369658788045248,54,100.725,435,435,5001,4,16,4,16,1708,683,1,499948314,0.0,100.725,,3.0
2026-04-17T15:37:26.422237+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,1,1,24576,4514,20061,0.18369658788045248,54,81.775,240,240,5001,4,16,4,16,97,4003,1,500037542,0.0,81.775,,3.0
2026-04-17T15:37:27.483111+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,22,1,24576,4514,20061,0.18369658788045248,54,81.558,240,240,5001,4,16,4,16,2832,16162,1,500111011,0.0,3.7071818181818186,,3.0
2026-04-17T15:37:28.543659+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,77,76,24576,4514,20061,0.18369658788045248,54,79.831,420,420,810,2,16,4,16,2294,537,1,500194544,0.0,1.0367662337662338,,3.0
2026-04-17T15:37:29.612240+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,26,19,24576,4514,20061,0.18369658788045248,55,67.978,1140,1140,5001,4,16,4,16,8447,146,1,500273909,0.0,2.6145384615384613,,3.0
2026-04-17T15:37:30.669862+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,34,18,24576,4514,20061,0.18369658788045248,55,109.038,1140,1140,5001,4,16,4,16,3076,20312,1,500392429,0.0,3.207,,3.0
2026-04-17T15:37:31.728370+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,55,33,24576,4514,20061,0.18369658788045248,55,114.19,1455,1455,5001,4,16,4,16,13232,32470,1,500532112,9646.76,2.0761818181818184,0.011837134955155927,3.0
2026-04-17T15:37:32.785508+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,39,34,24576,4514,20061,0.18369658788045248,60,202.196,1740,1740,9501,4,16,4,16,9814,9765,1,500756142,9646.76,5.18451282051282,0.020959990711907416,3.0
2026-04-17T15:37:33.843177+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,39,30,24576,4514,20061,0.18369658788045248,61,258.033,1875,1875,9501,4,16,4,16,3857,27294,4,501037096,9646.76,6.61623076923077,0.026748151711040807,3.0
2026-04-17T15:37:34.901522+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,71,41,24576,4525,20050,0.18414926528930664,63,290.643,1785,1785,9501,4,16,4,16,13916,130175,4,501328444,26126.66,4.093563380281689,0.011124384058276105,3.0
2026-04-17T15:37:35.962316+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,62,42,24576,4525,20050,0.18414926528930664,64,315.618,1785,1785,9501,4,16,4,16,9814,23779,4,501672117,26126.66,5.090612903225806,0.01208030417971528,3.0
2026-04-17T15:37:37.024393+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,62,38,24576,4525,20050,0.18414926528930664,65,314.375,1830,1830,9501,4,16,4,16,9228,36035,4,501987999,26126.66,5.070564516129032,0.012032728255352962,3.0
2026-04-17T15:37:38.084697+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,23,16,24576,4525,20050,0.18415180842081705,61,252.034,1935,1935,9501,4,16,4,16,4589,72167,4,502213380,44616.29,10.958,0.005648923296849648,3.0
2026-04-17T15:37:39.142260+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,16,15,24576,4525,20050,0.18415180842081705,61,199.334,1905,1905,9501,4,16,4,16,1708,4101,4,502425215,44616.29,12.458375,0.004467740370165247,3.0
2026-04-17T15:37:40.203776+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,27,19,24576,4525,20050,0.18415180842081705,59,126.928,1080,1080,5001,4,16,4,16,195,11035,1,502533460,11656.51,4.701037037037037,0.010889022529041711,3.0
2026-04-17T15:37:41.268235+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,68,47,24576,4525,20050,0.18415180842081705,63,172.888,1785,1785,9501,4,16,4,16,8886,25732,4,502766791,11656.51,2.542470588235294,0.01483188364270266,3.0
2026-04-17T15:37:42.331454+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,66,40,24576,4525,20050,0.18414926528930664,66,317.676,1770,1770,9501,4,16,4,16,20898,50976,4,503113040,11656.51,4.813272727272727,0.027253097196330633,3.0
2026-04-17T15:37:43.397051+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,66,43,24576,4525,20050,0.18414926528930664,66,315.761,1740,1740,9501,4,16,4,16,10791,11914,4,503417722,43812.39,4.784257575757576,0.007207116525713389,3.0
2026-04-17T15:37:44.456708+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,43,39,24576,4525,20050,0.18414926528930664,65,262.91,1725,1725,9501,4,16,4,16,1123,27490,4,503700791,43812.39,6.1141860465116284,0.006000813925010711,3.0
2026-04-17T15:37:45.521219+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,40,28,24576,4525,20050,0.18414926528930664,65,259.957,1830,1830,9501,4,16,4,16,42724,33203,4,503960560,43812.39,6.498925,0.00593341289986691,3.0
2026-04-17T15:37:46.587171+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,58,47,24576,4525,20050,0.18414926528930664,65,262.314,1770,1770,9501,4,16,4,16,14697,23828,4,504231319,26930.55,4.522655172413794,0.009740387775221822,3.0
2026-04-17T15:37:47.648350+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,61,41,24576,4525,20050,0.18414926528930664,67,311.694,1800,1800,9501,4,16,4,16,9375,33886,4,504569974,26930.55,5.109737704918033,0.011573993104485427,3.0
2026-04-17T15:37:48.707352+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,69,41,24576,4525,20050,0.18414926528930664,68,319.346,1710,1710,9501,4,16,4,16,15820,40234,4,504880879,26930.55,4.628202898550724,0.01185813137867589,3.0
2026-04-17T15:37:49.774974+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,49,35,24576,4525,20050,0.18414926528930664,67,314.403,1875,1875,9501,4,16,4,16,18896,29248,4,505199074,45018.24,6.416387755102042,0.0069839025248432645,3.0
2026-04-17T15:37:50.834497+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,33,28,24576,4525,20050,0.18414926528930664,66,264.994,1875,1875,9501,4,16,4,16,5517,26025,4,505462851,45018.24,8.030121212121212,0.005886369613738788,3.0
2026-04-17T15:37:51.889114+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,43,30,24576,4525,20050,0.18414926528930664,66,259.618,1905,1905,9501,4,16,4,16,2343,26367,4,505723839,45018.24,6.037627906976744,0.005766951351274506,3.0
2026-04-17T15:37:52.953697+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,47,38,24576,4525,20050,0.18414926528930664,65,264.035,1740,1740,9501,4,16,4,16,15576,56738,4,506007112,26930.55,5.617765957446809,0.00980429289412953,3.0
2026-04-17T15:37:54.013631+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,39,36,24576,4525,20050,0.18414926528930664,65,263.818,1710,1710,9501,4,16,4,16,9033,8398,4,506295372,26930.55,6.764564102564102,0.009796235130734425,3.0
2026-04-17T15:37:55.075183+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,37,35,24576,4525,20050,0.18414926528930664,67,264.422,1740,1740,9501,4,16,4,16,5957,25732,4,506527074,26930.55,7.146540540540541,0.009818663191059968,3.0
2026-04-17T15:37:56.132964+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,23,15,24576,4525,20050,0.18414926528930664,64,236.259,1890,1890,9501,4,16,4,16,17285,19970,4,506762777,26930.55,10.272130434782609,0.008772899179556303,3.0
2026-04-17T15:37:57.193265+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,16,14,24576,4525,20050,0.18414926528930664,62,181.694,1260,1260,5001,4,16,4,16,3369,3417,1,506899374,26930.55,11.355875,0.006746761577464997,3.0
2026-04-17T15:37:58.252250+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,15,11,24576,4525,20050,0.18414926528930664,61,111.05,1110,1110,5001,4,16,4,16,97,9130,1,507021827,26930.55,7.403333333333333,0.004123569700581682,3.0
2026-04-17T15:37:59.312444+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,38,16,24576,4525,20050,0.18414926528930664,60,108.5,930,930,5001,4,16,4,16,97,6933,1,507126332,11656.51,2.8552631578947367,0.009308103368847107,3.0
2026-04-17T15:38:00.379219+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,29,19,24576,4525,20050,0.18414926528930664,60,110.537,1035,1035,5001,4,16,4,16,26708,23925,1,507234522,11656.51,3.8116206896551725,0.009482855503062238,3.0
2026-04-17T15:38:01.440540+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,27,19,24576,4525,20050,0.18414926528930664,60,110.324,1080,1080,5001,4,16,4,16,146,195,1,507356140,11656.51,4.086074074074074,0.009464582452209108,3.0
2026-04-17T15:38:02.501766+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,62,38,24576,4525,20050,0.18414926528930664,66,229.301,1785,1785,9501,4,16,4,16,8007,25537,4,507614693,10852.61,3.698403225806451,0.02112865015880972,3.0
2026-04-17T15:38:03.562836+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,67,37,24576,4525,20050,0.18414926528930664,67,319.823,1800,1800,9501,4,16,4,16,14697,85205,4,507962752,10852.61,4.773477611940298,0.029469685172506886,3.0
2026-04-17T15:38:04.618959+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,65,47,24576,4525,20050,0.18414926528930664,67,317.986,1725,1725,9501,4,16,4,16,8984,35742,4,508281718,43812.39,4.892092307692308,0.007257901246656482,3.0
2026-04-17T15:38:05.681268+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,99,50,24576,4525,20050,0.18414926528930664,68,319.324,1560,1560,9501,4,16,4,16,12011,35644,4,508596694,43812.39,3.2254949494949496,0.007288440553003386,3.0
2026-04-17T15:38:06.742866+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,99,49,24576,4525,20050,0.18414926528930664,68,320.324,1620,1620,9501,4,16,4,16,14599,46875,4,508943356,43812.39,3.2355959595959596,0.007311265146685676,3.0
2026-04-17T15:38:07.802082+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,99,53,24576,4525,20050,0.18414926528930664,68,319.425,1560,1560,9501,4,16,4,16,4199,57226,4,509264127,61900.08,3.2265151515151516,0.005160332587615396,3.0
2026-04-17T15:38:08.868626+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,33,29,24576,4525,20050,0.18414926528930664,66,272.759,1875,1875,9501,4,16,4,16,9521,19482,4,509500048,61900.08,8.265424242424244,0.004406440185537725,3.0
2026-04-17T15:38:09.928267+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,32,29,24576,4525,20050,0.18414926528930664,67,261.417,1845,1845,9501,4,16,4,16,244,27392,4,509787356,61900.08,8.16928125,0.0042232094045758905,3.0
2026-04-17T15:38:10.998167+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,22,16,24576,4525,20050,0.18414926528930664,65,248.23,1905,1905,9501,4,16,4,16,4101,63769,4,510018346,26930.55,11.283181818181818,0.00921741293809447,3.0
2026-04-17T15:38:12.058791+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,16,16,24576,4525,20050,0.18414926528930664,62,167.331,1335,1335,5001,4,16,4,16,4541,10546,1,510162073,26930.55,10.4581875,0.006213426758829656,3.0
2026-04-17T15:38:13.119311+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,16,13,24576,4525,20050,0.18414926528930664,61,113.766,1170,1170,5001,4,16,4,16,146,292,1,510275427,26930.55,7.110375,0.004224421706946201,3.0
2026-04-17T15:38:14.179380+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,25,10,24576,4525,20050,0.18414926528930664,60,108.587,990,990,5001,4,16,4,16,3173,37353,1,510386035,11656.51,4.3434800000000005,0.009315567009336414,3.0
2026-04-17T15:38:15.237615+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,28,19,24576,4525,20050,0.18414926528930664,60,109.761,1050,1050,5001,4,16,4,16,15478,24267,1,510502437,11656.51,3.920035714285714,0.009416283261456474,3.0
2026-04-17T15:38:16.298185+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,30,19,24576,4525,20050,0.18414926528930664,60,110.893,1050,1050,5001,4,16,4,16,146,146,1,510607991,11656.51,3.6964333333333332,0.009513396376788592,3.0
2026-04-17T15:38:17.356820+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,82,40,24576,4525,20050,0.18414926528930664,60,112.664,915,915,5001,4,16,4,16,7910,31250,4,510778712,10852.61,1.3739512195121952,0.010381281553469625,3.0
2026-04-17T15:38:18.425401+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,67,43,24576,4525,20050,0.18414926528930664,66,320.284,1725,1725,9501,4,16,4,16,20214,52441,4,511123433,10852.61,4.7803582089552235,0.02951216343349664,3.0
2026-04-17T15:38:19.486423+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,66,43,24576,4525,20050,0.18414926528930664,67,313.773,1755,1755,9501,4,16,4,16,7958,29199,4,511436054,10852.61,4.754136363636364,0.028912215586849616,3.0
2026-04-17T15:38:20.544756+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,16,15,24576,4525,20050,0.18414926528930664,64,256.247,1830,1830,9501,4,16,4,16,6250,292,4,511659187,43410.44,16.0154375,0.005902888798178503,3.0
2026-04-17T15:38:21.622348+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,23,15,24576,4525,20050,0.18414926528930664,63,197.426,1830,1830,9501,4,16,4,16,3076,45507,4,511822073,43410.44,8.583739130434783,0.004547892166031949,3.0
2026-04-17T15:38:22.678990+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,27,19,24576,4525,20050,0.18414926528930664,60,136.203,1065,1065,5001,4,16,4,16,146,244,1,511921555,43410.44,5.044555555555555,0.0031375632221189186,3.0
2026-04-17T15:38:23.736526+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,0,1,24576,4525,20050,0.18414926528930664,59,94.396,795,795,5001,4,16,4,16,146,4052,1,512013024,11656.51,,0.008098135719868125,3.0
2026-04-17T15:38:24.797918+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,14,1,24576,4525,20050,0.18414926528930664,59,82.64,510,510,5001,4,16,4,16,146,195,1,512102541,11656.51,5.902857142857143,0.0070896005751292625,3.0
2026-04-17T15:38:25.863893+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,0,1,24576,4525,20050,0.18414926528930664,58,82.715,345,345,5001,4,16,4,16,13720,32910,1,512186687,0.0,,,3.0
2026-04-17T15:38:26.932214+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,32,28,24576,4525,20050,0.18414926528930664,64,221.411,1845,1845,9501,4,16,4,16,5175,26416,1,512422118,0.0,6.91909375,,3.0
2026-04-17T15:38:27.986036+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,32,29,24576,4525,20050,0.18414926528930664,64,253.708,1905,1905,9501,4,16,4,16,8007,8300,4,512676244,0.0,7.928375,,3.0
2026-04-17T15:38:29.042792+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,24,13,24576,4525,20050,0.18414926528930664,64,249.943,1830,1830,9501,4,16,4,16,3320,15917,1,512926139,25724.71,10.414291666666667,0.009716066770043278,3.0
2026-04-17T15:38:30.101136+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,0,0,24576,4525,20050,0.18414926528930664,60,136.65,1830,1830,9501,4,16,4,16,146,537,1,513069359,25724.71,,0.005312013235523355,3.0
2026-04-17T15:38:31.162926+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,0,1,24576,4525,20050,0.18414926528930664,58,109.942,555,555,5001,4,16,4,16,244,3955,1,513154989,25724.71,,0.004273789675374377,3.0
2026-04-17T15:38:32.223014+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,55,10,24576,4525,20050,0.18414926528930664,58,83.62,360,360,5001,4,16,4,16,22656,47656,1,513311431,0.0,1.5203636363636364,,3.0
2026-04-17T15:38:33.281682+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,99,51,24576,4525,20050,0.18414926528930664,66,281.539,1515,1515,9501,4,16,4,16,20703,73388,4,513630679,0.0,2.843828282828283,,3.0
2026-04-17T15:38:34.344019+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,99,52,24576,4525,20050,0.18414926528930664,66,317.909,1605,1605,9501,4,16,4,16,12500,35644,4,513979427,0.0,3.21120202020202,,3.0
2026-04-17T15:38:35.409375+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,0,0,24576,4525,20050,0.18414926528930664,62,229.056,1935,1935,9501,4,16,4,16,146,5224,0,514209234,59488.38,,0.003850432639113723,3.0
2026-04-17T15:38:36.466727+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,6,0,24576,4525,20050,0.18414926528930664,61,146.658,1935,1935,9501,4,16,4,16,2343,19824,0,514352675,59488.38,24.442999999999998,0.0024653217989799017,3.0
2026-04-17T15:38:37.527552+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,0,1,24576,4525,20050,0.18414926528930664,58,101.252,450,450,5001,4,16,4,16,146,292,1,514449332,59488.38,,0.0017020466854199088,3.0
2026-04-17T15:38:38.588841+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,99,53,24576,4525,20050,0.18414926528930664,62,134.895,1605,1605,9501,4,16,4,16,10937,36230,4,514637021,0.0,1.3625757575757578,,3.0
2026-04-17T15:38:39.657345+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,99,49,24576,4525,20050,0.18414926528930664,65,322.056,1605,1605,9501,4,16,4,16,29296,67822,4,514984195,0.0,3.253090909090909,,3.0
2026-04-17T15:38:40.720719+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,99,49,24576,4525,20050,0.18414926528930664,66,319.294,1530,1530,9501,4,16,4,16,15625,62109,4,515305665,0.0,3.225191919191919,,3.0
2026-04-17T15:38:41.777753+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,42,37,24576,4525,20050,0.18414926528930664,65,288.501,1890,1890,9501,4,16,4,16,10449,6738,4,515567513,57478.64,6.869071428571428,0.005019273246548631,3.0
2026-04-17T15:38:42.839775+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,40,29,24576,4525,20050,0.18414926528930664,65,263.214,1890,1890,9501,4,16,4,16,4199,25976,4,515852033,57478.64,6.58035,0.004579335906347123,3.0
2026-04-17T15:38:43.899310+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,32,28,24576,4525,20050,0.18414926528930664,65,259.756,1830,1830,9501,4,16,4,16,17285,51464,4,516148533,26930.55,8.117375,0.009645402711790142,3.0
2026-04-17T15:38:44.960460+00:00,0,NVIDIA GeForce RTX 3090,GPU-d26a61b7-5375-7de2-0939-0900662b2300,591.86,00000000:01:00.0,24576,8,61,41,24576,4525,20050,0.18414926528930664,67,311.078,1740,1740,9501,4,16,4,16,8886,28076,4,516429210,26930.55,5.099639344262295,0.01155111945355739,3.0
